Customer_ID,Gender,Age,Country,Subscription_Plan,Monthly_Charges,Account_Age_Months,Watch_Hours_Per_Month,Favorite_Genre,Devices_Used,Profiles_Created,Downloads_Per_Month,Support_Tickets,Payment_Failures,Last_Login_Days_Ago,Satisfaction_Score,Auto_Renewal,Churn,Age_Category
CUST00244,Male,19 ,USA,Premium,649,65,49,Sci-Fi,5,2,7,7,4,105,10,No,Yes,Young
CUST00245,Female,43 ,France,Premium,649,23,28,Action,3,2,3,8,5,29,7,Yes,No,Middle Aged
CUST00246,Male,46 ,Japan,Basic,199,63,54,Action,5,5,25,0,5,14,1,Yes,Yes,Middle Aged
CUST00247,Male,35 ,Brazil,Standard,499,67,70,Drama,1,1,36,2,0,83,2,Yes,Yes,Adult
CUST00248,Female,45 ,UK,Standard,499,49,47,Romance,5,2,37,8,3,33,3,No,Yes,Middle Aged
CUST00249,Male,44 ,Germany,Premium,649,32,26,Comedy,3,4,2,8,3,67,8,No,Yes,Middle Aged
CUST00250,Female,67 ,Germany,Standard,499,51,54,Comedy,2,5,35,8,2,71,1,Yes,Yes,Senior
CUST00251,Female,22 ,India,Standard,499,70,21,Thriller,3,1,4,7,2,33,2,Yes,No,Young
CUST00252,Female,67 ,Germany,Standard,499,72,73,Comedy,3,2,46,6,1,43,9,No,No,Senior
CUST00253,Female,33 ,Germany,Standard,499,67,18,Sci-Fi,1,4,34,5,3,68,2,Yes,Yes,Adult
CUST00254,Female,25 ,UK,Basic,199,61,27,Sci-Fi,4,4,5,6,5,45,10,No,No,Adult
CUST00255,Male,20 ,Germany,Basic,199,10,54,Horror,3,1,45,6,5,52,4,Yes,Yes,Young
CUST00256,Female,19 ,Australia,Basic,199,72,58,Horror,5,4,32,2,3,86,3,Yes,Yes,Young
CUST00257,Male,43 ,UK,Standard,499,70,79,Romance,1,5,35,1,4,115,3,No,Yes,Middle Aged
CUST00258,Male,18 ,Canada,Basic,199,63,47,Horror,5,3,30,1,2,66,3,No,Yes,Young
CUST00259,Male,55 ,Japan,Basic,199,36,53,Documentary,2,3,5,2,3,5,10,Yes,No,Middle Aged
CUST00260,Male,53 ,France,Basic,199,23,54,Sci-Fi,4,2,21,1,3,44,3,Yes,Yes,Middle Aged
CUST00261,Male,38 ,Japan,Premium,649,70,46,Horror,4,2,23,1,3,71,3,No,Yes,Adult
CUST00262,Male,59 ,Japan,Basic,199,13,30,Documentary,5,1,26,3,5,61,4,Yes,Yes,Senior
CUST00263,Female,68 ,Germany,Standard,499,9,43,Documentary,1,2,3,5,3,88,1,No,Yes,Senior
CUST00264,Female,57 ,South Korea,Standard,499,51,27,Horror,5,2,21,0,5,50,5,Yes,Yes,Senior
CUST00265,Male,28 ,Brazil,Standard,499,22,39,Sci-Fi,2,3,32,3,0,31,6,Yes,No,Adult
CUST00266,Female,24 ,USA,Basic,199,39,37,Thriller,5,1,19,2,1,101,4,Yes,Yes,Young
CUST00267,Male,69 ,Canada,Basic,199,9,46,Comedy,4,3,42,3,2,97,7,No,No,Senior
CUST00268,Female,25 ,Australia,Basic,199,21,44,Drama,1,2,43,4,5,5,4,No,Yes,Adult
CUST00269,Male,62 ,Brazil,Basic,199,61,74,Sci-Fi,3,1,2,8,2,66,10,No,No,Senior
CUST00270,Male,20 ,India,Basic,199,1,1,Drama,4,4,42,2,5,104,3,Yes,Yes,Young
CUST00271,Female,19 ,USA,Premium,649,62,22,Drama,2,2,17,7,2,22,7,No,No,Young
CUST00272,Female,58 ,India,Basic,199,59,59,Documentary,5,3,12,4,5,54,3,Yes,Yes,Senior
CUST00273,Male,70 ,Germany,Premium,649,42,57,Drama,2,4,5,5,3,66,5,No,Yes,Senior
CUST00274,Female,59 ,France,Basic,199,59,74,Comedy,1,1,10,1,4,52,6,No,Yes,Senior
CUST00275,Male,64 ,Brazil,Premium,649,19,45,Action,4,3,20,3,2,90,10,Yes,No,Senior
CUST00276,Female,70 ,USA,Standard,499,39,65,Thriller,4,1,46,7,2,97,7,Yes,No,Senior
CUST00277,Male,27 ,France,Premium,649,29,64,Drama,1,1,21,7,0,110,3,Yes,Yes,Adult
CUST00278,Male,50 ,Australia,Standard,499,18,51,Sci-Fi,4,5,39,3,3,3,5,No,No,Middle Aged
CUST00279,Male,63 ,Germany,Premium,649,62,35,Action,3,4,3,0,4,26,9,Yes,No,Senior
CUST00280,Female,22 ,Canada,Basic,199,10,29,Sci-Fi,1,2,7,4,3,107,10,No,Yes,Young
CUST00281,Female,19 ,Japan,Standard,499,18,38,Comedy,5,5,41,4,1,63,9,Yes,No,Young
CUST00282,Female,62 ,Japan,Basic,199,65,34,Drama,2,2,34,1,1,103,3,Yes,Yes,Senior
CUST00283,Female,23 ,UK,Basic,199,43,36,Drama,2,4,14,6,5,48,2,Yes,Yes,Young
CUST00284,Male,61 ,UK,Standard,499,42,55,Comedy,1,3,6,6,5,23,6,Yes,No,Senior
CUST00285,Female,38 ,Germany,Premium,649,6,40,Action,4,2,44,7,0,97,5,Yes,No,Adult
CUST00286,Male,61 ,Brazil,Basic,199,15,36,Horror,4,3,8,4,0,9,9,No,No,Senior
CUST00287,Male,21 ,Brazil,Premium,649,15,33,Horror,5,3,3,7,2,102,4,No,Yes,Young
CUST00288,Male,58 ,India,Standard,499,6,58,Sci-Fi,1,2,46,3,4,75,2,No,Yes,Senior
CUST00289,Female,31 ,Canada,Premium,649,24,49,Sci-Fi,1,5,29,5,0,27,10,Yes,No,Adult
CUST00290,Female,48 ,USA,Premium,649,66,62,Romance,2,2,27,8,1,34,9,No,No,Middle Aged
CUST00291,Male,49 ,Brazil,Premium,649,22,74,Documentary,2,3,22,3,3,29,8,No,No,Middle Aged
CUST00292,Male,42 ,Australia,Standard,499,72,61,Romance,2,1,25,6,5,55,1,Yes,Yes,Middle Aged
CUST00293,Female,46 ,UK,Standard,499,28,34,Documentary,3,1,49,7,0,33,7,No,No,Middle Aged
CUST00294,Male,32 ,Germany,Basic,199,38,55,Documentary,5,5,43,4,2,57,8,No,No,Adult
CUST00295,Male,48 ,South Korea,Basic,199,14,26,Thriller,1,2,34,0,3,39,7,Yes,No,Middle Aged
CUST00296,Male,66 ,Australia,Standard,499,10,36,Comedy,3,5,31,3,5,82,5,Yes,Yes,Senior
CUST00297,Female,36 ,Canada,Standard,499,61,11,Horror,3,3,12,5,5,75,6,Yes,Yes,Adult
CUST00298,Male,43 ,UK,Standard,499,26,82,Action,4,1,24,5,2,19,3,Yes,No,Middle Aged
CUST00299,Male,44 ,France,Basic,199,23,62,Romance,5,2,19,2,0,101,3,Yes,Yes,Middle Aged
CUST00300,Male,38 ,Germany,Standard,499,9,85,Thriller,5,3,14,1,2,79,4,No,Yes,Adult
CUST00301,Male,35 ,UK,Standard,499,45,17,Documentary,5,4,27,1,0,49,3,Yes,Yes,Adult
CUST00302,Male,38 ,Brazil,Basic,199,45,49,Sci-Fi,2,5,3,1,4,75,3,Yes,Yes,Adult
CUST00303,Male,43 ,India,Premium,649,16,33,Horror,2,1,31,4,5,8,8,Yes,No,Middle Aged
CUST00304,Male,21 ,USA,Standard,499,67,60,Romance,3,2,31,6,1,13,3,No,Yes,Young
CUST00305,Male,38 ,USA,Basic,199,43,50,Comedy,4,5,18,1,2,45,3,No,Yes,Adult
CUST00306,Female,42 ,Germany,Premium,649,72,72,Thriller,5,1,48,7,2,8,1,Yes,No,Middle Aged
CUST00307,Female,30 ,India,Premium,649,62,86,Horror,3,3,34,4,2,37,2,No,Yes,Adult
CUST00308,Male,46 ,USA,Standard,499,20,24,Action,3,3,8,7,0,102,2,Yes,Yes,Middle Aged
CUST00309,Female,57 ,Australia,Standard,499,30,51,Action,1,2,1,0,3,10,7,No,No,Senior
CUST00310,Male,40 ,South Korea,Premium,649,48,62,Romance,1,2,50,1,3,48,6,Yes,Yes,Adult
CUST00311,Female,53 ,USA,Premium,649,52,107,Horror,2,5,37,1,3,23,8,No,No,Middle Aged
CUST00312,Female,50 ,India,Basic,199,59,37,Sci-Fi,4,3,43,3,2,68,1,Yes,Yes,Middle Aged
CUST00313,Male,43 ,Brazil,Basic,199,37,51,Romance,1,5,23,2,5,107,8,Yes,Yes,Middle Aged
CUST00314,Female,22 ,South Korea,Premium,649,51,70,Documentary,5,4,14,5,0,57,1,Yes,Yes,Young
CUST00315,Female,58 ,USA,Standard,499,45,42,Thriller,5,5,26,0,5,55,7,Yes,Yes,Senior
CUST00316,Female,70 ,South Korea,Standard,499,61,63,Horror,4,2,22,1,2,11,1,Yes,No,Senior
CUST00317,Female,36 ,Brazil,Premium,649,17,33,Sci-Fi,5,5,5,7,2,45,2,Yes,No,Adult
CUST00318,Male,25 ,Australia,Standard,499,34,41,Thriller,5,4,21,1,3,75,9,No,Yes,Adult
CUST00319,Male,63 ,Germany,Standard,499,8,72,Thriller,1,2,26,2,4,53,1,Yes,Yes,Senior
CUST00320,Female,21 ,UK,Basic,199,25,53,Documentary,5,4,15,4,2,53,7,Yes,No,Young
CUST00321,Male,28 ,UK,Basic,199,53,35,Sci-Fi,5,4,4,0,5,42,2,No,Yes,Adult
CUST00322,Male,31 ,South Korea,Premium,649,32,34,Sci-Fi,2,4,26,5,3,110,5,Yes,Yes,Adult
CUST00323,Female,30 ,India,Basic,199,16,18,Documentary,3,3,19,7,2,51,8,No,No,Adult
CUST00324,Male,49 ,France,Standard,499,58,76,Thriller,2,2,14,5,3,82,8,Yes,Yes,Middle Aged
CUST00325,Female,42 ,USA,Basic,199,32,42,Documentary,4,1,14,5,2,72,7,Yes,No,Middle Aged
CUST00326,Female,37 ,UK,Premium,649,19,69,Thriller,2,3,41,8,5,109,9,No,Yes,Adult
CUST00327,Male,64 ,Japan,Standard,499,25,48,Romance,2,4,6,2,3,35,8,Yes,No,Senior
CUST00328,Female,19 ,Canada,Premium,649,25,45,Thriller,4,2,36,2,2,106,3,Yes,Yes,Young
CUST00329,Male,58 ,Japan,Standard,499,3,29,Sci-Fi,5,4,37,7,4,95,9,Yes,Yes,Senior
CUST00330,Male,23 ,India,Standard,499,32,8,Action,4,1,41,4,1,45,3,Yes,Yes,Young
CUST00331,Female,68 ,Brazil,Basic,199,11,11,Comedy,2,2,2,3,5,114,6,Yes,Yes,Senior
CUST00332,Female,19 ,France,Standard,499,35,56,Documentary,4,2,24,1,5,84,3,No,Yes,Young
CUST00333,Female,60 ,USA,Basic,199,3,33,Action,3,1,29,5,1,102,3,No,Yes,Senior
CUST00334,Male,45 ,USA,Premium,649,57,58,Sci-Fi,1,2,26,1,4,24,4,No,Yes,Middle Aged
CUST00335,Male,27 ,Canada,Standard,499,34,25,Romance,5,3,33,1,4,113,5,No,Yes,Adult
CUST00336,Female,53 ,Australia,Premium,649,49,25,Documentary,1,2,17,5,3,78,2,Yes,Yes,Middle Aged
CUST00337,Male,25 ,UK,Premium,649,7,63,Documentary,4,5,35,6,2,118,8,No,No,Adult
CUST00338,Female,64 ,South Korea,Premium,649,24,37,Horror,1,2,24,4,0,0,1,No,Yes,Senior
CUST00339,Female,68 ,Australia,Basic,199,57,41,Romance,1,4,32,8,0,34,8,No,No,Senior
CUST00340,Male,21 ,Canada,Premium,649,61,2,Documentary,4,1,48,1,0,79,7,Yes,Yes,Young
CUST00341,Female,22 ,Australia,Premium,649,65,50,Romance,3,4,50,6,5,55,6,Yes,Yes,Young
CUST00342,Male,66 ,Japan,Standard,499,8,60,Romance,2,5,25,8,1,97,4,Yes,Yes,Senior
CUST00343,Male,41 ,South Korea,Standard,499,26,49,Action,5,3,32,8,5,109,4,Yes,Yes,Middle Aged
CUST00344,Male,18 ,UK,Basic,199,22,0,Drama,5,5,27,0,5,7,7,No,Yes,Young
CUST00345,Male,44 ,Japan,Basic,199,19,17,Comedy,2,3,16,0,5,24,2,No,Yes,Middle Aged
CUST00346,Male,28 ,Brazil,Standard,499,55,55,Drama,3,4,31,5,5,111,9,Yes,Yes,Adult
CUST00347,Male,41 ,Japan,Basic,199,40,21,Drama,1,2,28,4,5,46,2,No,Yes,Middle Aged
CUST00348,Male,61 ,India,Standard,499,57,55,Drama,4,5,28,3,3,15,5,Yes,No,Senior
CUST00349,Male,68 ,UK,Premium,649,64,46,Thriller,2,2,7,5,3,54,5,No,Yes,Senior
CUST00350,Male,60 ,Canada,Premium,649,23,0,Documentary,3,2,24,2,3,109,1,Yes,Yes,Senior
CUST00351,Female,26 ,Brazil,Premium,649,54,45,Romance,5,4,23,1,3,24,5,No,No,Adult
CUST00352,Female,60 ,India,Basic,199,53,35,Documentary,1,1,7,5,0,99,9,Yes,No,Senior
CUST00353,Female,60 ,Germany,Premium,649,50,17,Action,1,1,17,1,0,23,9,No,No,Senior
CUST00354,Male,27 ,Canada,Premium,649,5,16,Horror,5,2,22,8,1,1,7,No,No,Adult
CUST00355,Female,52 ,South Korea,Basic,199,18,49,Documentary,1,3,41,3,4,107,8,No,Yes,Middle Aged
CUST00356,Female,28 ,Canada,Standard,499,46,39,Comedy,2,2,28,8,3,105,5,No,Yes,Adult
CUST00357,Male,59 ,South Korea,Basic,199,47,45,Horror,5,1,47,0,3,68,5,Yes,Yes,Senior
CUST00358,Female,30 ,USA,Basic,199,3,29,Comedy,3,5,16,2,0,37,1,Yes,No,Adult
CUST00359,Male,51 ,India,Standard,499,69,28,Drama,4,3,48,7,2,37,8,Yes,No,Middle Aged
CUST00360,Male,66 ,South Korea,Standard,499,50,47,Romance,1,4,8,6,3,22,6,No,No,Senior
CUST00361,Male,18 ,UK,Premium,649,13,51,Action,1,2,45,6,4,59,7,No,Yes,Young
CUST00362,Female,35 ,India,Standard,499,56,50,Action,1,2,22,5,1,67,5,Yes,No,Adult
CUST00363,Female,67 ,France,Basic,199,13,56,Thriller,2,5,32,3,5,94,5,No,Yes,Senior
CUST00364,Female,35 ,South Korea,Premium,649,17,57,Sci-Fi,4,3,28,8,1,72,1,No,Yes,Adult
CUST00365,Female,21 ,Germany,Basic,199,67,37,Action,4,5,4,5,4,59,10,Yes,Yes,Young
CUST00366,Female,69 ,UK,Standard,499,71,32,Drama,2,2,34,2,3,57,3,Yes,Yes,Senior
CUST00367,Male,57 ,UK,Standard,499,49,48,Romance,3,5,43,4,2,60,7,Yes,No,Senior
CUST00368,Female,30 ,France,Basic,199,57,52,Action,2,4,3,6,5,117,6,No,Yes,Adult
CUST00369,Male,68 ,France,Standard,499,63,37,Thriller,1,5,34,7,5,77,3,No,Yes,Senior
CUST00370,Female,38 ,Brazil,Basic,199,22,3,Thriller,2,2,42,5,0,6,9,No,No,Adult
CUST00371,Female,27 ,USA,Premium,649,3,13,Sci-Fi,4,1,16,5,1,100,2,Yes,Yes,Adult
CUST00372,Male,51 ,Canada,Basic,199,23,64,Horror,1,5,45,5,1,76,5,No,No,Middle Aged
CUST00373,Female,18 ,South Korea,Basic,199,17,19,Action,1,4,20,6,5,6,6,Yes,No,Young
CUST00374,Female,54 ,Germany,Standard,499,36,38,Drama,2,5,26,8,1,91,1,No,Yes,Middle Aged
CUST00375,Male,23 ,UK,Basic,199,55,62,Sci-Fi,1,4,34,8,3,30,1,Yes,Yes,Young
CUST00376,Male,28 ,Germany,Standard,499,4,66,Action,3,2,13,5,1,82,10,No,No,Adult
CUST00377,Female,52 ,Germany,Basic,199,18,79,Horror,3,2,14,5,0,48,10,No,No,Middle Aged
CUST00378,Female,68 ,Canada,Basic,199,53,60,Comedy,4,5,40,8,2,94,9,No,No,Senior
CUST00379,Male,64 ,France,Standard,499,30,38,Drama,3,3,13,8,3,13,4,No,Yes,Senior
CUST00380,Female,37 ,India,Standard,499,33,62,Drama,1,1,42,7,1,61,8,No,No,Adult
CUST00381,Male,18 ,Brazil,Premium,649,31,16,Drama,4,4,9,3,0,118,2,Yes,Yes,Young
CUST00382,Female,33 ,India,Standard,499,13,63,Comedy,2,5,35,5,5,71,4,No,Yes,Adult
CUST00383,Female,54 ,France,Premium,649,41,14,Drama,2,4,18,0,0,30,9,Yes,No,Middle Aged
CUST00384,Female,20 ,South Korea,Premium,649,19,53,Thriller,3,3,28,1,3,85,9,Yes,Yes,Young
CUST00385,Female,55 ,India,Standard,499,38,53,Thriller,3,1,19,7,3,100,4,No,Yes,Middle Aged
CUST00386,Female,57 ,Australia,Basic,199,29,16,Romance,4,4,27,3,1,84,10,No,No,Senior
CUST00387,Male,61 ,USA,Premium,649,72,66,Thriller,3,4,1,0,0,56,7,No,No,Senior
CUST00388,Female,34 ,India,Premium,649,11,61,Thriller,4,3,34,5,2,41,1,Yes,No,Adult
CUST00389,Female,18 ,Australia,Basic,199,51,76,Comedy,3,3,5,3,0,88,6,No,No,Young
CUST00390,Male,56 ,France,Premium,649,39,52,Action,5,1,27,1,4,92,10,No,Yes,Senior
CUST00391,Male,63 ,India,Standard,499,67,53,Documentary,1,5,7,2,2,82,7,Yes,No,Senior
CUST00392,Female,68 ,Japan,Premium,649,65,79,Action,4,4,33,8,2,79,6,Yes,No,Senior
CUST00393,Female,24 ,Germany,Standard,499,63,61,Action,2,1,23,4,4,115,5,Yes,Yes,Young
CUST00394,Female,62 ,Canada,Basic,199,37,71,Action,4,1,37,2,5,57,3,Yes,Yes,Senior
CUST00395,Female,48 ,Germany,Basic,199,47,29,Drama,5,4,23,5,0,15,9,Yes,No,Middle Aged
CUST00396,Female,33 ,USA,Basic,199,33,44,Horror,5,2,0,3,2,27,4,Yes,No,Adult
CUST00397,Male,45 ,Japan,Standard,499,39,54,Horror,5,4,1,5,2,90,6,No,No,Middle Aged
CUST00398,Male,31 ,Germany,Basic,199,29,5,Thriller,4,1,14,6,5,32,3,Yes,Yes,Adult
CUST00399,Female,20 ,France,Standard,499,36,21,Romance,5,2,45,1,1,113,7,Yes,No,Young
CUST00400,Female,44 ,USA,Basic,199,47,14,Action,4,1,19,6,3,57,8,No,Yes,Middle Aged
CUST00401,Female,19 ,Brazil,Standard,499,6,39,Sci-Fi,5,5,47,7,2,7,6,Yes,No,Young
CUST00402,Female,54 ,Germany,Standard,499,15,39,Romance,4,5,24,6,1,104,3,No,Yes,Middle Aged
CUST00403,Female,20 ,UK,Standard,499,56,38,Documentary,2,2,21,8,2,27,9,No,No,Young
CUST00404,Female,40 ,South Korea,Standard,499,5,55,Comedy,1,1,15,0,4,107,9,No,Yes,Adult
CUST00405,Male,33 ,USA,Standard,499,68,59,Drama,3,1,8,2,2,63,10,Yes,No,Adult
CUST00406,Female,57 ,South Korea,Standard,499,69,74,Sci-Fi,3,2,20,4,5,103,9,No,Yes,Senior
CUST00407,Female,57 ,Canada,Basic,199,1,70,Thriller,5,3,0,7,1,78,5,No,No,Senior
CUST00408,Female,33 ,Japan,Standard,499,63,45,Thriller,3,3,46,1,5,36,10,No,No,Adult
CUST00409,Female,38 ,Germany,Standard,499,52,21,Documentary,2,5,33,8,4,10,10,No,No,Adult
CUST00410,Male,23 ,Australia,Basic,199,36,24,Action,4,1,6,4,5,39,2,Yes,Yes,Young
CUST00411,Female,42 ,Japan,Standard,499,64,110,Documentary,2,4,7,2,4,23,10,Yes,No,Middle Aged
CUST00412,Male,34 ,Germany,Basic,199,47,25,Comedy,2,5,11,8,3,108,10,No,Yes,Adult
CUST00413,Female,30 ,Germany,Premium,649,38,18,Documentary,4,2,12,2,5,1,8,No,No,Adult
CUST00414,Female,36 ,USA,Basic,199,63,50,Comedy,3,2,25,3,0,80,10,Yes,No,Adult
CUST00415,Female,25 ,Germany,Basic,199,70,59,Thriller,4,5,33,2,1,37,8,Yes,No,Adult
CUST00416,Male,22 ,Canada,Basic,199,71,52,Comedy,4,4,15,2,0,97,9,No,No,Young
CUST00417,Female,23 ,Brazil,Basic,199,60,33,Thriller,5,3,39,0,5,102,3,Yes,Yes,Young
CUST00418,Male,54 ,France,Standard,499,14,26,Horror,4,5,47,8,5,119,3,No,Yes,Middle Aged
CUST00419,Female,41 ,India,Premium,649,36,54,Thriller,4,3,22,2,0,94,5,Yes,No,Middle Aged
CUST00420,Male,31 ,Japan,Standard,499,40,28,Thriller,3,3,40,0,4,56,6,Yes,Yes,Adult
CUST00421,Female,39 ,France,Basic,199,20,51,Drama,5,2,10,7,2,79,3,Yes,Yes,Adult
CUST00422,Female,36 ,South Korea,Standard,499,63,0,Horror,4,1,18,7,0,2,4,Yes,Yes,Adult
CUST00423,Male,35 ,Australia,Basic,199,16,38,Sci-Fi,1,5,24,7,0,102,7,Yes,No,Adult
CUST00424,Female,48 ,South Korea,Premium,649,16,93,Comedy,1,2,18,2,1,44,1,Yes,No,Middle Aged
CUST00425,Female,62 ,UK,Basic,199,54,62,Sci-Fi,1,5,26,8,5,29,6,No,No,Senior
CUST00426,Male,26 ,Japan,Basic,199,27,57,Documentary,5,2,30,0,3,99,6,No,Yes,Adult
CUST00427,Male,56 ,Germany,Standard,499,40,61,Comedy,4,5,41,8,3,67,6,No,Yes,Senior
CUST00428,Male,48 ,Japan,Standard,499,65,47,Sci-Fi,1,2,22,2,0,18,3,No,Yes,Middle Aged
CUST00429,Female,26 ,Australia,Standard,499,45,45,Documentary,4,4,0,2,1,59,4,No,Yes,Adult
CUST00430,Female,56 ,UK,Standard,499,58,44,Documentary,4,1,11,5,0,20,1,Yes,No,Senior
CUST00431,Male,27 ,India,Standard,499,33,70,Drama,2,4,12,8,4,103,5,No,Yes,Adult
CUST00432,Male,58 ,India,Basic,199,61,27,Documentary,4,2,32,7,5,51,9,Yes,Yes,Senior
CUST00433,Female,69 ,Brazil,Premium,649,71,65,Romance,5,5,21,1,0,4,5,Yes,No,Senior
CUST00434,Male,18 ,France,Standard,499,6,25,Thriller,1,1,16,6,2,38,5,Yes,No,Young
CUST00435,Female,38 ,South Korea,Standard,499,4,14,Romance,1,1,28,5,1,34,9,No,No,Adult
CUST00436,Male,40 ,Germany,Standard,499,64,20,Documentary,5,1,18,3,4,101,2,No,Yes,Adult
CUST00437,Female,60 ,France,Standard,499,32,64,Documentary,3,4,45,0,3,82,10,No,Yes,Senior
CUST00438,Female,33 ,Canada,Premium,649,59,51,Documentary,1,5,27,0,1,75,10,No,No,Adult
CUST00439,Female,38 ,UK,Premium,649,68,64,Thriller,4,3,0,5,4,0,1,No,Yes,Adult
CUST00440,Male,43 ,Germany,Premium,649,26,5,Action,2,5,6,7,2,30,10,No,No,Middle Aged
CUST00441,Female,58 ,Brazil,Premium,649,68,50,Drama,5,3,4,2,2,79,10,Yes,No,Senior
CUST00442,Female,31 ,Brazil,Premium,649,7,56,Action,3,3,21,1,3,51,9,No,Yes,Adult
CUST00443,Male,25 ,Australia,Basic,199,55,35,Drama,5,5,1,8,0,96,8,No,No,Adult
CUST00444,Female,23 ,India,Basic,199,33,23,Thriller,4,3,9,5,4,82,3,No,Yes,Young
CUST00445,Male,45 ,Canada,Premium,649,51,55,Thriller,1,4,50,2,1,31,4,Yes,No,Middle Aged
CUST00446,Female,55 ,India,Premium,649,61,56,Romance,4,4,7,2,5,29,9,No,No,Middle Aged
CUST00447,Female,21 ,Germany,Basic,199,32,31,Drama,2,5,45,4,3,81,4,Yes,Yes,Young
CUST00448,Female,57 ,Australia,Basic,199,17,62,Thriller,5,3,44,5,3,3,5,Yes,No,Senior
CUST00449,Female,45 ,India,Basic,199,52,62,Sci-Fi,2,1,39,5,3,104,3,Yes,Yes,Middle Aged
CUST00450,Male,57 ,France,Premium,649,39,6,Action,5,3,31,4,0,32,6,No,No,Senior
CUST00451,Male,33 ,France,Basic,199,8,10,Action,3,2,5,3,5,4,4,No,Yes,Adult
CUST00452,Female,41 ,Canada,Premium,649,23,23,Drama,5,1,18,3,5,98,2,No,Yes,Middle Aged
CUST00453,Male,55 ,Japan,Basic,199,71,19,Comedy,2,3,22,6,4,110,10,Yes,Yes,Middle Aged
CUST00454,Male,28 ,Germany,Standard,499,59,31,Comedy,2,4,34,2,2,111,10,Yes,No,Adult
CUST00455,Male,42 ,India,Standard,499,13,68,Documentary,4,3,21,1,0,90,8,Yes,No,Middle Aged
CUST00456,Male,54 ,Brazil,Premium,649,11,19,Thriller,3,4,7,7,5,17,4,No,Yes,Middle Aged
CUST00457,Male,45 ,Japan,Basic,199,28,22,Romance,2,5,45,1,1,63,5,Yes,No,Middle Aged
CUST00458,Male,24 ,Japan,Basic,199,40,0,Comedy,1,5,14,8,4,101,4,No,Yes,Young
CUST00459,Male,50 ,France,Standard,499,42,35,Comedy,2,4,28,1,3,109,10,Yes,Yes,Middle Aged
CUST00460,Female,55 ,South Korea,Basic,199,26,20,Sci-Fi,1,3,33,0,3,103,1,Yes,Yes,Middle Aged
CUST00461,Female,58 ,South Korea,Standard,499,72,39,Documentary,1,3,17,5,3,51,2,Yes,Yes,Senior
CUST00462,Female,69 ,UK,Standard,499,70,42,Horror,1,4,19,4,4,3,3,No,Yes,Senior
CUST00463,Male,20 ,South Korea,Basic,199,51,50,Action,2,5,16,4,1,120,8,Yes,No,Young
CUST00464,Male,67 ,Australia,Standard,499,7,78,Sci-Fi,4,4,38,4,0,73,2,No,Yes,Senior
CUST00465,Male,65 ,Brazil,Basic,199,40,23,Sci-Fi,5,4,40,1,1,26,10,Yes,No,Senior
CUST00466,Female,24 ,USA,Standard,499,16,42,Horror,3,1,13,7,4,69,5,Yes,Yes,Young
CUST00467,Female,41 ,South Korea,Standard,499,40,57,Sci-Fi,5,5,37,5,1,64,4,Yes,Yes,Middle Aged
CUST00468,Female,53 ,Canada,Premium,649,52,24,Horror,5,3,39,3,4,56,7,Yes,Yes,Middle Aged
CUST00469,Female,33 ,Australia,Premium,649,25,49,Horror,5,1,42,7,1,72,3,Yes,Yes,Adult
CUST00470,Male,68 ,India,Basic,199,36,32,Action,5,4,47,5,3,98,5,Yes,Yes,Senior
CUST00471,Male,40 ,Germany,Premium,649,42,33,Thriller,3,5,15,6,1,98,2,Yes,Yes,Adult
CUST00472,Male,50 ,South Korea,Premium,649,30,79,Horror,3,4,36,7,1,78,3,No,Yes,Middle Aged
CUST00473,Female,45 ,UK,Basic,199,11,67,Sci-Fi,2,3,9,1,5,114,8,No,Yes,Middle Aged
CUST00474,Female,38 ,France,Standard,499,36,72,Documentary,2,3,40,6,0,25,9,No,No,Adult
CUST00475,Male,52 ,Brazil,Standard,499,11,64,Sci-Fi,4,5,34,2,1,84,1,No,Yes,Middle Aged
CUST00476,Female,53 ,Brazil,Basic,199,27,25,Drama,5,5,33,6,3,10,10,Yes,No,Middle Aged
CUST00477,Male,23 ,Canada,Basic,199,17,21,Thriller,5,2,19,2,4,91,7,No,Yes,Young
CUST00478,Female,42 ,France,Premium,649,67,103,Drama,3,4,18,7,4,15,3,Yes,Yes,Middle Aged
CUST00479,Female,62 ,Canada,Basic,199,41,32,Comedy,2,1,9,1,2,17,10,Yes,No,Senior
CUST00480,Female,50 ,Germany,Standard,499,28,12,Sci-Fi,5,3,41,7,4,84,9,No,Yes,Middle Aged
CUST00481,Female,60 ,India,Standard,499,26,40,Drama,2,4,31,5,1,86,9,Yes,No,Senior
CUST00482,Female,18 ,Brazil,Basic,199,30,30,Sci-Fi,3,5,17,0,0,3,6,No,No,Young
CUST00483,Male,24 ,Japan,Basic,199,69,29,Comedy,5,2,29,7,4,32,8,Yes,No,Young
CUST00484,Male,54 ,South Korea,Standard,499,72,81,Comedy,1,2,15,2,5,50,9,Yes,Yes,Middle Aged
CUST00485,Male,44 ,UK,Standard,499,45,54,Comedy,4,1,15,5,4,113,3,No,Yes,Middle Aged
CUST00486,Female,27 ,India,Standard,499,70,70,Drama,4,2,47,7,1,4,4,Yes,No,Adult
CUST00487,Male,31 ,Australia,Standard,499,13,42,Romance,2,4,17,5,2,89,3,Yes,Yes,Adult
CUST00488,Male,59 ,India,Basic,199,66,17,Romance,3,2,24,8,2,107,4,Yes,Yes,Senior
CUST00489,Male,22 ,UK,Standard,499,37,31,Romance,4,3,5,8,5,111,3,Yes,Yes,Young
